acidity_id;wine_id;fixed_acidity;volatile_acidity;citric_acid
3211;3211;6.9;0.25;0.35
3212;3212;8.4;0.2;0.31
3213;3213;6.5;0.39;0.35
3214;3214;7.2;0.23;0.38
3215;3215;6.9;0.44;0.42
3216;3216;7.1;0.28;0.19
3217;3217;6.4;0.34;0.2
3218;3218;6.1;0.15;0.29
3219;3219;7.2;0.29;0.18
3220;3220;6.1;0.23;0.45
3221;3221;6.7;0.23;0.42
3222;3222;7.0;0.36;0.14
3223;3223;7.5;0.31;0.24
3224;3224;7.4;0.2;0.29
3225;3225;6.3;0.27;0.18
3226;3226;9.2;0.34;0.54
3227;3227;7.4;0.18;0.29
3228;3228;7.2;0.29;0.2
3229;3229;6.2;0.26;0.19
3230;3230;7.3;0.21;0.21
3231;3231;7.1;0.14;0.35
3232;3232;7.2;0.39;0.54
3233;3233;7.6;0.48;0.28
3234;3234;6.5;0.36;0.31
3235;3235;8.5;0.25;0.31
3236;3236;6.9;0.3;0.21
3237;3237;6.6;0.19;0.43
3238;3238;9.4;0.42;0.32
3239;3239;6.3;0.2;0.3
3240;3240;8.5;0.19;0.56
3241;3241;7.3;0.19;0.25
3242;3242;6.7;0.25;0.26
3243;3243;6.2;0.25;0.28
3244;3244;6.1;0.46;0.32
3245;3245;7.5;0.29;0.26
3246;3246;6.7;0.31;0.18
3247;3247;7.4;0.14;0.3
3248;3248;7.1;0.4;0.52
3249;3249;6.4;0.16;0.25
3250;3250;6.3;0.16;0.22
3251;3251;7.4;0.33;0.26
3252;3252;6.6;0.41;0.24
3253;3253;6.7;0.43;0.23
3254;3254;7.3;0.4;0.28
3255;3255;7.4;0.18;0.24
3256;3256;8.6;0.17;0.28
3257;3257;6.5;0.32;0.23
3258;3258;7.0;0.32;0.31
3259;3259;7.5;0.42;0.19
3260;3260;6.9;0.28;0.31
3261;3261;6.5;0.29;0.42
3262;3262;6.3;0.41;0.18
3263;3263;7.3;0.3;0.33
3264;3264;6.6;0.22;0.28
3265;3265;6.0;0.26;0.18
3266;3266;6.9;0.44;0.18
3267;3267;7.5;0.42;0.2
3268;3268;7.0;0.36;0.3
3269;3269;5.6;0.295;0.2
3270;3270;6.8;0.21;0.55
3271;3271;9.4;0.28;0.3
3272;3272;8.1;0.28;0.34
3273;3273;7.0;0.22;0.26
3274;3274;6.8;0.32;0.3
3275;3275;7.0;0.19;0.33
3276;3276;7.7;0.42;0.38
3277;3277;7.4;0.2;0.31
3278;3278;7.5;0.24;0.62
3279;3279;7.5;0.26;0.59
3280;3280;6.6;0.4;0.32
3281;3281;8.0;0.2;0.3
3282;3282;4.6;0.445;0.0
3283;3283;6.1;0.41;0.04
3284;3284;7.6;0.2;0.34
3285;3285;6.9;0.3;0.21
3286;3286;7.0;0.35;0.17
3287;3287;6.9;0.35;0.55
3288;3288;7.6;0.3;0.4
3289;3289;7.5;0.38;0.29
3290;3290;7.5;0.3;0.32
3291;3291;6.3;0.4;0.32
3292;3292;6.8;0.37;0.28
3293;3293;7.5;0.23;0.35
3294;3294;8.3;0.27;0.34
3295;3295;6.8;0.26;0.22
3296;3296;6.5;0.28;0.35
3297;3297;7.2;0.34;0.3
3298;3298;7.0;0.23;0.26
3299;3299;7.7;0.29;0.29
3300;3300;7.7;0.4;0.27
3301;3301;6.7;0.17;0.27
3302;3302;8.1;0.24;0.26
3303;3303;7.7;0.28;0.63
3304;3304;7.5;0.23;0.29
3305;3305;8.3;0.26;0.31
3306;3306;7.9;0.46;0.4
3307;3307;7.9;0.31;0.22
3308;3308;7.9;0.25;0.34
3309;3309;6.1;0.28;0.16
3310;3310;7.0;0.18;0.26
3311;3311;6.5;0.21;0.28
3312;3312;7.6;0.48;0.33
3313;3313;7.1;0.34;0.32
3314;3314;8.9;0.21;0.37
3315;3315;7.4;0.32;0.27
3316;3316;6.0;0.495;0.27
3317;3317;8.1;0.25;0.34
3318;3318;8.2;0.25;0.46
3319;3319;6.5;0.18;0.29
3320;3320;6.7;0.24;0.26
3321;3321;6.6;0.32;0.24
3322;3322;7.6;0.32;0.35
3323;3323;7.4;0.33;0.44
3324;3324;7.2;0.3;0.3
3325;3325;7.4;0.34;0.3
3326;3326;6.1;0.16;0.29
3327;3327;6.3;0.1;0.24
3328;3328;6.2;0.45;0.73
3329;3329;6.0;0.33;0.18
3330;3330;7.6;0.48;0.37
3331;3331;7.2;0.2;0.3
3332;3332;7.0;0.32;0.29
3333;3333;7.0;0.22;0.29
3334;3334;9.4;0.23;0.56
3335;3335;6.4;0.27;0.19
3336;3336;6.4;0.27;0.19
3337;3337;7.0;0.23;0.42
3338;3338;6.9;0.15;0.28
3339;3339;6.7;0.26;0.29
3340;3340;7.6;0.2;0.68
3341;3341;6.9;0.3;0.29
3342;3342;6.9;0.3;0.3
3343;3343;7.6;0.21;0.35
3344;3344;6.8;0.46;0.26
3345;3345;7.0;0.28;0.26
3346;3346;6.5;0.24;0.29
3347;3347;6.4;0.17;0.34
3348;3348;6.4;0.17;0.34
3349;3349;6.3;0.695;0.55
3350;3350;7.0;0.27;0.29
3351;3351;8.4;0.3;0.25
3352;3352;6.5;0.19;0.27
3353;3353;8.0;0.36;0.39
3354;3354;6.1;0.16;0.24
3355;3355;9.2;0.19;0.42
3356;3356;9.2;0.16;0.49
3357;3357;8.0;0.26;0.28
3358;3358;8.8;0.33;0.36
3359;3359;9.8;0.16;0.46
3360;3360;6.6;0.23;0.18
3361;3361;7.9;0.44;0.26
3362;3362;7.6;0.31;0.27
3363;3363;7.5;0.705;0.1
3364;3364;7.1;0.21;0.28
3365;3365;7.0;0.16;0.26
3366;3366;8.0;0.27;0.25
3367;3367;6.3;0.38;0.17
3368;3368;6.2;0.38;0.18
3369;3369;8.2;0.24;0.3
3370;3370;7.0;0.16;0.26
3371;3371;7.3;0.815;0.09
3372;3372;6.3;0.41;0.16
3373;3373;6.1;0.36;0.41
3374;3374;8.1;0.4;0.32
3375;3375;6.8;0.26;0.43
3376;3376;6.2;0.44;0.18
3377;3377;7.2;0.24;0.29
3378;3378;7.3;0.22;0.26
3379;3379;8.1;0.34;0.28
3380;3380;6.4;0.28;0.17
3381;3381;6.3;0.29;0.14
3382;3382;6.4;0.27;0.17
3383;3383;7.4;0.35;0.2
3384;3384;8.3;0.28;0.27
3385;3385;6.4;0.35;0.35
3386;3386;6.9;0.43;0.28
3387;3387;8.0;0.26;0.28
3388;3388;7.3;0.27;0.37
3389;3389;6.8;0.46;0.26
3390;3390;7.2;0.2;0.28
3391;3391;7.6;0.285;0.32
3392;3392;6.6;0.32;0.33
3393;3393;6.6;0.34;0.34
3394;3394;6.6;0.32;0.33
3395;3395;6.5;0.27;0.26
3396;3396;6.6;0.26;0.27
3397;3397;6.7;0.27;0.26
3398;3398;6.6;0.56;0.15
3399;3399;7.3;0.19;0.27
3400;3400;6.3;0.2;0.26
3401;3401;7.1;0.29;0.3
3402;3402;7.8;0.32;0.33
3403;3403;8.1;0.33;0.36
3404;3404;6.6;0.33;0.24
3405;3405;8.2;0.26;0.33
3406;3406;8.3;0.25;0.33
3407;3407;7.0;0.26;0.26
3408;3408;6.0;0.26;0.15
3409;3409;7.5;0.28;0.78
3410;3410;7.5;0.27;0.79
3411;3411;7.0;0.28;0.32
3412;3412;5.2;0.16;0.34
3413;3413;6.8;0.34;0.1
3414;3414;7.6;0.25;0.34
3415;3415;5.6;0.35;0.4
3416;3416;8.8;0.24;0.23
3417;3417;6.0;0.29;0.21
3418;3418;6.1;0.27;0.31
3419;3419;7.4;0.56;0.09
3420;3420;6.8;0.29;0.49
3421;3421;6.3;0.27;0.37
3422;3422;6.6;0.24;0.3
3423;3423;6.8;0.32;0.3
3424;3424;6.4;0.37;0.37
3425;3425;6.2;0.26;0.37
3426;3426;6.4;0.3;0.16
3427;3427;8.0;0.28;0.32
3428;3428;6.7;0.24;0.32
3429;3429;7.9;0.27;0.27
3430;3430;6.1;0.28;0.24
3431;3431;7.7;0.39;0.49
3432;3432;6.0;0.2;0.24
3433;3433;7.6;0.31;0.23
3434;3434;6.3;0.18;0.22
3435;3435;8.6;0.23;0.25
3436;3436;6.8;0.21;0.36
3437;3437;6.9;0.26;0.31
3438;3438;6.4;0.31;0.4
3439;3439;8.6;0.34;0.36
3440;3440;8.5;0.3;0.28
3441;3441;7.4;0.4;0.41
3442;3442;6.6;0.32;0.34
3443;3443;7.1;0.34;0.31
3444;3444;6.6;0.26;0.25
3445;3445;8.0;0.27;0.57
3446;3446;6.2;0.28;0.45
3447;3447;6.2;0.3;0.49
3448;3448;5.6;0.175;0.29
3449;3449;6.9;0.34;0.36
3450;3450;6.9;0.34;0.3
3451;3451;7.1;0.12;0.3
3452;3452;7.1;0.32;0.29
3453;3453;7.3;0.51;0.29
3454;3454;6.3;0.24;0.55
3455;3455;7.5;0.41;0.23
3456;3456;6.5;0.18;0.33
3457;3457;7.3;0.17;0.24
3458;3458;8.2;0.2;0.38
3459;3459;7.3;0.16;0.35
3460;3460;6.4;0.16;0.37
3461;3461;6.6;0.42;0.13
3462;3462;5.8;0.3;0.12
3463;3463;6.7;0.54;0.27
3464;3464;6.4;0.22;0.3
3465;3465;6.8;0.23;0.3
3466;3466;9.0;0.26;0.34
3467;3467;6.5;0.23;0.25
3468;3468;5.9;0.28;0.14
3469;3469;6.2;0.27;0.18
3470;3470;9.0;0.29;0.34
3471;3471;8.9;0.27;0.34
3472;3472;6.9;0.32;0.3
3473;3473;7.2;0.22;0.24
3474;3474;6.7;0.5;0.38
3475;3475;6.2;0.33;0.14
3476;3476;6.3;0.26;0.42
3477;3477;7.5;0.2;0.47
3478;3478;6.6;0.36;0.52
3479;3479;6.3;0.13;0.42
3480;3480;6.4;0.15;0.44
3481;3481;7.6;0.23;0.64
3482;3482;5.7;0.255;0.65
3483;3483;6.9;0.32;0.26
3484;3484;6.9;0.28;0.22
3485;3485;6.6;0.41;0.16
3486;3486;7.3;0.37;0.16
3487;3487;6.9;0.21;0.24
3488;3488;6.6;0.24;0.28
3489;3489;6.8;0.28;0.36
3490;3490;6.6;0.24;0.24
3491;3491;7.0;0.16;0.32
3492;3492;7.0;0.14;0.28
3493;3493;6.3;0.34;0.36
3494;3494;6.8;0.26;0.24
3495;3495;6.7;0.17;0.42
3496;3496;6.5;0.27;0.4
3497;3497;6.7;0.25;0.36
3498;3498;5.8;0.3;0.27
3499;3499;6.4;0.28;0.56
3500;3500;7.7;0.3;0.26
3501;3501;6.8;0.18;0.3
3502;3502;5.1;0.14;0.25
3503;3503;7.2;0.615;0.1
3504;3504;6.9;0.13;0.28
3505;3505;6.7;0.34;0.3
3506;3506;7.3;0.32;0.29
3507;3507;6.3;0.21;0.29
3508;3508;5.4;0.5;0.13
3509;3509;8.2;0.52;0.34
3510;3510;7.8;0.28;0.31
3511;3511;6.4;0.22;0.34
3512;3512;6.9;0.32;0.27
3513;3513;6.8;0.11;0.42
3514;3514;6.2;0.26;0.32
3515;3515;6.7;0.3;0.29
3516;3516;7.1;0.2;0.3
3517;3517;7.2;0.2;0.36
3518;3518;8.9;0.26;0.33
3519;3519;7.5;0.25;0.32
3520;3520;6.3;0.27;0.46
3521;3521;6.5;0.3;0.39
3522;3522;6.6;0.36;0.52
3523;3523;6.15;0.21;0.37
3524;3524;6.5;0.18;0.41
3525;3525;6.6;0.26;0.21
3526;3526;6.6;0.35;0.35
3527;3527;6.5;0.28;0.28
3528;3528;4.5;0.19;0.21
3529;3529;8.0;0.24;0.26
3530;3530;7.8;0.17;0.23
3531;3531;7.0;0.24;0.24
3532;3532;5.8;0.6;0.0
3533;3533;5.9;0.445;0.26
3534;3534;6.8;0.44;0.2
3535;3535;7.2;0.24;0.27
3536;3536;8.7;0.31;0.73
3537;3537;8.2;0.32;0.26
3538;3538;7.5;0.13;0.38
3539;3539;9.2;0.14;0.37
3540;3540;7.4;0.2;0.37
3541;3541;6.1;0.15;0.35
3542;3542;7.6;0.23;0.4
3543;3543;8.1;0.33;0.22
3544;3544;7.15;0.17;0.24
3545;3545;6.7;0.12;0.3
3546;3546;5.7;0.18;0.36
3547;3547;5.8;0.15;0.28
3548;3548;6.6;0.23;0.29
3549;3549;7.0;0.34;0.39
3550;3550;6.4;0.68;0.26
3551;3551;7.3;0.22;0.31
3552;3552;6.4;0.28;0.27
3553;3553;6.9;0.4;0.22
3554;3554;6.8;0.19;0.23
3555;3555;7.1;0.23;0.24
3556;3556;6.45;0.14;0.42
3557;3557;6.5;0.15;0.44
3558;3558;7.1;0.15;0.34
3559;3559;6.7;0.33;0.34
3560;3560;7.2;0.3;0.26
3561;3561;7.0;0.23;0.33
3562;3562;8.0;0.13;0.25
3563;3563;6.2;0.21;0.34
3564;3564;8.3;0.4;0.41
3565;3565;5.9;0.34;0.31
3566;3566;6.6;0.12;0.25
3567;3567;9.6;0.655;0.21
3568;3568;6.8;0.26;0.4
3569;3569;5.9;0.3;0.3
3570;3570;7.0;0.15;0.3
3571;3571;7.9;0.37;0.31
3572;3572;7.2;0.35;0.25
3573;3573;7.2;0.32;0.24
3574;3574;7.6;0.1;0.33
3575;3575;6.2;0.25;0.31
3576;3576;7.1;0.31;0.17
3577;3577;7.6;0.18;0.28
3578;3578;8.0;0.17;0.29
3579;3579;7.2;0.19;0.27
3580;3580;7.6;0.32;0.25
3581;3581;6.6;0.21;0.29
3582;3582;7.0;0.16;0.36
3583;3583;6.6;0.24;0.38
3584;3584;6.9;0.3;0.25
3585;3585;6.2;0.28;0.27
3586;3586;6.9;0.31;0.32
3587;3587;6.7;0.23;0.25
3588;3588;5.7;0.23;0.28
3589;3589;6.5;0.22;0.5
3590;3590;7.0;0.18;0.37
3591;3591;6.5;0.46;0.31
3592;3592;6.5;0.23;0.36
3593;3593;6.6;0.26;0.38
3594;3594;6.7;0.26;0.39
3595;3595;7.5;0.28;0.39
3596;3596;6.8;0.23;0.42
3597;3597;7.8;0.25;0.34
3598;3598;5.6;0.2;0.22
3599;3599;6.4;0.21;0.44
3600;3600;6.8;0.24;0.37
3601;3601;7.8;0.25;0.28
3602;3602;6.8;0.16;0.29
3603;3603;5.2;0.28;0.29
3604;3604;7.5;0.18;0.31
3605;3605;7.5;0.26;0.3
3606;3606;8.2;0.37;0.64
3607;3607;7.6;0.4;0.27
3608;3608;7.5;0.26;0.25
3609;3609;6.9;0.23;0.32
3610;3610;5.3;0.2;0.31
3611;3611;6.5;0.17;0.31
3612;3612;6.5;0.35;0.28
3613;3613;6.5;0.29;0.31
3614;3614;6.8;0.3;0.22
3615;3615;7.9;0.51;0.36
3616;3616;7.9;0.51;0.34
3617;3617;7.1;0.29;0.28
3618;3618;7.4;0.2;0.28
3619;3619;6.9;0.615;0.42
3620;3620;6.8;0.32;0.28
3621;3621;6.3;0.2;0.19
3622;3622;8.0;0.23;0.28
3623;3623;6.7;0.27;0.33
3624;3624;6.7;0.44;0.22
3625;3625;7.0;0.34;0.3
3626;3626;7.3;0.26;0.33
3627;3627;5.8;0.17;0.34
3628;3628;6.8;0.17;0.36
3629;3629;7.1;0.43;0.3
3630;3630;5.8;0.315;0.27
3631;3631;5.9;0.17;0.28
3632;3632;6.6;0.34;0.18
3633;3633;8.6;0.33;0.34
3634;3634;5.6;0.12;0.26
3635;3635;5.8;0.13;0.26
3636;3636;7.7;0.18;0.35
3637;3637;7.7;0.16;0.36
3638;3638;6.0;0.26;0.15
3639;3639;7.3;0.32;0.35
3640;3640;7.7;0.3;0.34
3641;3641;7.9;0.16;0.3
3642;3642;6.4;0.27;0.29
3643;3643;6.9;0.16;0.37
3644;3644;6.4;0.44;0.44
3645;3645;6.3;0.2;0.24
3646;3646;6.2;0.29;0.32
3647;3647;7.6;0.39;0.32
3648;3648;7.0;0.36;0.32
3649;3649;7.0;0.36;0.32
3650;3650;7.6;0.2;0.36
3651;3651;6.7;0.2;0.37
3652;3652;6.2;0.235;0.34
3653;3653;7.8;0.965;0.6
3654;3654;7.1;0.2;0.31
3655;3655;7.1;0.2;0.31
3656;3656;6.4;0.24;0.25
3657;3657;8.0;0.3;0.36
3658;3658;6.9;0.4;0.42
3659;3659;6.9;0.4;0.43
3660;3660;6.6;0.25;0.51
3661;3661;6.8;0.26;0.44
3662;3662;6.5;0.37;0.3
3663;3663;6.8;0.35;0.53
3664;3664;6.4;0.22;0.32
3665;3665;6.9;0.31;0.32
3666;3666;6.7;0.16;0.37
3667;3667;5.6;0.15;0.31
3668;3668;5.5;0.15;0.32
3669;3669;7.3;0.2;0.26
3670;3670;7.5;0.17;0.71
3671;3671;7.5;0.18;0.72
3672;3672;7.0;0.27;0.48
3673;3673;5.8;0.32;0.31
3674;3674;7.8;0.26;0.31
3675;3675;7.4;0.3;0.32
3676;3676;6.7;0.16;0.34
3677;3677;6.7;0.19;0.39
3678;3678;6.6;0.36;0.24
3679;3679;7.2;0.17;0.41
3680;3680;6.0;0.11;0.47
3681;3681;6.0;0.21;0.34
3682;3682;6.7;0.325;0.82
3683;3683;6.6;0.4;0.46
3684;3684;6.5;0.2;0.24
3685;3685;7.6;0.27;0.34
3686;3686;7.2;0.26;0.4
3687;3687;6.3;0.25;0.22
3688;3688;6.5;0.22;0.45
3689;3689;6.4;0.14;0.31
3690;3690;7.1;0.26;0.32
3691;3691;6.6;0.22;0.34
3692;3692;6.6;0.45;0.43
3693;3693;6.6;0.17;0.3
3694;3694;7.2;0.44;0.28
3695;3695;6.2;0.15;0.27
3696;3696;7.3;0.26;0.3
3697;3697;6.9;0.15;0.29
3698;3698;5.8;0.22;0.29
3699;3699;6.5;0.37;0.33
3700;3700;5.5;0.375;0.38
3701;3701;5.9;0.2;0.4
3702;3702;5.9;0.22;0.38
3703;3703;8.0;0.22;0.31
3704;3704;6.5;0.22;0.29
3705;3705;5.8;0.2;0.34
3706;3706;6.6;0.31;0.07
3707;3707;7.7;0.43;0.37
3708;3708;6.7;0.24;0.29
3709;3709;7.3;0.23;0.34
3710;3710;7.9;0.2;0.39
3711;3711;5.3;0.16;0.39
3712;3712;6.4;0.21;0.28
3713;3713;6.9;0.33;0.26
3714;3714;5.6;0.18;0.58
3715;3715;6.6;0.29;0.31
3716;3716;6.6;0.21;0.36
3717;3717;7.3;0.21;0.33
3718;3718;5.1;0.11;0.32
3719;3719;6.5;0.15;0.32
3720;3720;5.6;0.19;0.46
3721;3721;6.7;0.48;0.32
3722;3722;6.2;0.23;0.23
3723;3723;6.0;0.17;0.29
3724;3724;6.7;0.15;0.38
3725;3725;4.2;0.17;0.36
3726;3726;5.8;0.21;0.32
3727;3727;5.4;0.23;0.36
3728;3728;6.4;0.22;0.31
3729;3729;6.5;0.15;0.55
3730;3730;5.9;0.32;0.33
3731;3731;5.7;0.37;0.3
3732;3732;7.9;0.25;0.35
3733;3733;7.2;0.21;0.28
3734;3734;7.0;0.24;0.3
3735;3735;6.8;0.475;0.33
3736;3736;7.0;0.28;0.32
3737;3737;6.9;0.4;0.3
3738;3738;6.6;0.41;0.31
3739;3739;6.4;0.2;0.28
3740;3740;8.5;0.22;0.34
3741;3741;8.4;0.36;0.36
3742;3742;5.2;0.285;0.29
3743;3743;6.9;0.2;0.3
3744;3744;6.7;0.42;0.46
3745;3745;6.2;0.16;0.34
3746;3746;6.4;0.125;0.36
3747;3747;6.4;0.44;0.26
3748;3748;7.0;0.31;0.39
3749;3749;8.6;0.18;0.28
3750;3750;6.2;0.21;0.26
3751;3751;6.1;0.16;0.37
3752;3752;6.5;0.22;0.32
3753;3753;6.2;0.36;0.14
3754;3754;5.7;0.21;0.25
3755;3755;6.4;0.25;0.32
3756;3756;7.6;0.31;0.26
3757;3757;6.6;0.26;0.46
3758;3758;6.2;0.2;0.31
3759;3759;6.2;0.18;0.3
3760;3760;6.1;0.37;0.2
3761;3761;7.7;0.18;0.3
3762;3762;6.9;0.14;0.38
3763;3763;6.0;0.44;0.26
3764;3764;7.1;0.36;0.4
3765;3765;5.7;0.28;0.28
3766;3766;6.4;0.16;0.32
3767;3767;7.4;0.28;0.4
3768;3768;6.7;0.39;0.31
3769;3769;6.5;0.44;0.47
3770;3770;6.9;0.22;0.31
3771;3771;6.6;0.22;0.29
3772;3772;7.7;0.25;0.3
3773;3773;5.2;0.155;0.33
3774;3774;7.0;0.31;0.31
3775;3775;5.6;0.21;0.4
3776;3776;6.4;0.25;0.32
3777;3777;5.3;0.21;0.29
3778;3778;7.1;0.27;0.28
3779;3779;5.2;0.17;0.27
3780;3780;7.0;0.12;0.29
3781;3781;7.1;0.29;0.34
3782;3782;7.2;0.3;0.3
3783;3783;6.8;0.26;0.46
3784;3784;4.9;0.33;0.31
3785;3785;5.1;0.29;0.28
3786;3786;6.8;0.26;0.48
3787;3787;6.0;0.28;0.52
3788;3788;6.0;0.28;0.25
3789;3789;7.2;0.2;0.22
3790;3790;6.1;0.27;0.25
3791;3791;6.4;0.29;0.3
3792;3792;7.4;0.35;0.24
3793;3793;8.1;0.12;0.38
3794;3794;6.4;0.12;0.3
3795;3795;7.3;0.4;0.26
3796;3796;7.7;0.11;0.34
3797;3797;6.9;0.23;0.41
3798;3798;6.9;0.38;0.38
3799;3799;7.5;0.38;0.29
3800;3800;5.8;0.19;0.24
3801;3801;5.5;0.34;0.26
3802;3802;6.6;0.23;0.3
3803;3803;8.4;0.31;0.31
3804;3804;6.7;0.2;0.3
3805;3805;7.3;0.26;0.24
3806;3806;6.3;0.22;0.22
3807;3807;7.5;0.19;0.4
3808;3808;8.0;0.14;0.33
3809;3809;6.8;0.32;0.39
3810;3810;6.6;0.23;0.2
3811;3811;6.7;0.36;0.26
3812;3812;6.1;0.38;0.42
3813;3813;8.5;0.23;0.28
3814;3814;7.0;0.2;0.31
3815;3815;6.0;0.26;0.32
3816;3816;6.9;0.3;0.3
3817;3817;6.7;0.18;0.28
3818;3818;6.8;0.18;0.28
3819;3819;7.2;0.19;0.31
3820;3820;6.2;0.16;0.32
3821;3821;5.0;0.27;0.32
3822;3822;6.3;0.37;0.28
3823;3823;6.6;0.2;0.27
3824;3824;6.6;0.28;0.34
3825;3825;6.5;0.35;0.36
3826;3826;6.9;0.25;0.33
3827;3827;6.0;0.32;0.3
3828;3828;6.3;0.18;0.36
3829;3829;6.9;0.3;0.36
3830;3830;5.0;0.3;0.33
3831;3831;6.5;0.2;0.5
3832;3832;6.7;0.25;0.31
3833;3833;6.6;0.22;0.36
3834;3834;6.8;0.25;0.37
3835;3835;7.0;0.13;0.37
3836;3836;7.0;0.45;0.34
3837;3837;7.2;0.32;0.3
3838;3838;5.9;0.34;0.3
3839;3839;6.8;0.22;0.31
3840;3840;8.4;0.32;0.35
3841;3841;6.8;0.27;0.29
3842;3842;8.0;0.74;0.21
3843;3843;5.4;0.22;0.29
3844;3844;8.4;0.22;0.3
3845;3845;7.4;0.32;0.22
3846;3846;7.5;0.18;0.37
3847;3847;7.1;0.47;0.29
3848;3848;5.8;0.19;0.25
3849;3849;6.7;0.14;0.46
3850;3850;6.8;0.24;0.38
3851;3851;6.9;0.25;0.47
3852;3852;6.0;0.24;0.33
3853;3853;6.8;0.29;0.34
3854;3854;6.3;0.33;0.42
3855;3855;6.5;0.23;0.45
3856;3856;6.3;0.27;0.29
3857;3857;6.3;0.2;0.37
3858;3858;6.2;0.33;0.41
3859;3859;7.2;0.21;1.0
3860;3860;6.0;0.27;0.3
3861;3861;5.7;0.12;0.26
3862;3862;6.9;0.24;0.37
3863;3863;7.7;0.18;0.53
3864;3864;7.1;0.17;0.43
3865;3865;7.5;0.33;0.38
3866;3866;6.2;0.255;0.24
3867;3867;5.6;0.2;0.66
3868;3868;7.6;0.17;0.36
3869;3869;5.8;0.15;0.31
3870;3870;6.3;0.25;0.44
3871;3871;6.9;0.28;0.41
3872;3872;7.2;0.27;0.37
3873;3873;6.2;0.25;0.38
3874;3874;8.5;0.19;0.48
3875;3875;6.2;0.25;0.54
3876;3876;6.8;0.28;0.43
3877;3877;7.4;0.21;0.8
3878;3878;7.0;0.15;0.38
3879;3879;7.3;0.28;0.42
3880;3880;6.1;0.18;0.38
3881;3881;7.0;0.53;0.43
3882;3882;6.5;0.36;0.38
3883;3883;7.5;0.25;0.47
3884;3884;6.7;0.24;0.41
3885;3885;6.6;0.25;0.33
3886;3886;6.4;0.15;0.4
3887;3887;6.3;0.28;0.3
3888;3888;7.1;0.28;0.35
3889;3889;6.6;0.35;0.34
3890;3890;6.0;0.35;0.51
3891;3891;5.8;0.31;0.32
3892;3892;6.6;0.17;0.35
3893;3893;8.5;0.23;0.4
3894;3894;6.1;0.2;0.34
3895;3895;6.3;0.37;0.37
3896;3896;6.2;0.36;0.38
3897;3897;6.3;0.28;0.47
3898;3898;7.6;0.27;0.52
3899;3899;7.0;0.25;0.45
3900;3900;9.7;0.24;0.49
3901;3901;6.8;0.13;0.39
3902;3902;6.6;0.78;0.5
3903;3903;5.1;0.33;0.27
3904;3904;6.7;0.34;0.4
3905;3905;6.7;0.14;0.51
3906;3906;7.0;0.26;0.34
3907;3907;6.5;0.29;0.26
3908;3908;7.6;0.21;0.49
3909;3909;7.7;0.26;0.51
3910;3910;7.7;0.25;0.49
3911;3911;7.6;0.35;0.46
3912;3912;6.9;0.3;0.36
3913;3913;6.7;0.24;0.46
3914;3914;6.5;0.23;0.39
3915;3915;7.6;0.23;0.34
3916;3916;6.5;0.24;0.39
3917;3917;6.3;0.17;0.32
3918;3918;6.7;0.21;0.37
3919;3919;5.9;0.28;0.39
3920;3920;5.9;0.19;0.37
3921;3921;6.2;0.25;0.42
3922;3922;5.6;0.18;0.27
3923;3923;5.5;0.18;0.22
3924;3924;7.4;0.23;0.38
3925;3925;7.2;0.17;0.37
3926;3926;7.6;0.3;0.38
3927;3927;5.0;0.24;0.21
3928;3928;6.1;0.21;0.38
3929;3929;6.5;0.33;0.38
3930;3930;6.3;0.35;0.26
3931;3931;6.6;0.25;0.35
3932;3932;6.5;0.16;0.33
3933;3933;6.6;0.39;0.39
3934;3934;5.6;0.19;0.27
3935;3935;6.2;0.25;0.39
3936;3936;6.9;0.22;0.43
3937;3937;6.2;0.19;0.29
3938;3938;5.9;0.33;0.32
3939;3939;7.8;0.17;0.5
3940;3940;5.5;0.19;0.27
3941;3941;6.2;0.23;0.36
3942;3942;7.2;0.32;0.4
3943;3943;5.8;0.39;0.47
3944;3944;7.6;0.25;1.23
3945;3945;5.8;0.29;0.33
3946;3946;7.2;0.4;0.38
3947;3947;6.8;0.39;0.34
3948;3948;6.1;0.17;0.42
3949;3949;7.1;0.36;0.37
3950;3950;6.9;0.19;0.32
3951;3951;6.5;0.34;0.46
3952;3952;7.8;0.3;0.36
3953;3953;6.1;0.68;0.52
3954;3954;5.2;0.34;0.37
3955;3955;5.6;0.28;0.4
3956;3956;6.2;0.19;0.38
3957;3957;5.7;0.16;0.26
3958;3958;7.6;0.17;0.46
3959;3959;7.3;0.2;0.39
3960;3960;6.7;0.33;0.36
3961;3961;6.7;0.33;0.34
3962;3962;6.9;0.36;0.35
3963;3963;7.8;0.21;0.34
3964;3964;5.6;0.41;0.22
3965;3965;7.6;0.15;0.35
3966;3966;8.5;0.2;0.4
3967;3967;6.5;0.24;0.38
3968;3968;8.3;0.16;0.37
3969;3969;5.5;0.12;0.33
3970;3970;6.2;0.1;0.41
3971;3971;6.5;0.21;0.4
3972;3972;8.7;0.3;0.59
3973;3973;6.7;0.18;0.37
3974;3974;7.0;0.17;0.36
3975;3975;6.6;0.19;0.33
3976;3976;5.8;0.28;0.3
3977;3977;7.6;0.24;0.44
3978;3978;5.7;0.16;0.32
3979;3979;7.0;0.21;0.42
3980;3980;6.4;0.22;0.38
3981;3981;7.9;0.34;0.44
3982;3982;6.8;0.21;0.4
3983;3983;5.2;0.31;0.36
3984;3984;5.6;0.42;0.34
3985;3985;6.8;0.28;0.34
